order_id,customer_id,order_date,sales_channel,payment_method,order_status
ORD001690,CUST00953,2025-02-23,Mobile App,Credit Card,Completed
ORD001691,CUST00826,2026-08-25,Website,COD,Completed
ORD001692,CUST00790,2024-05-25,Website,UPI,Completed
ORD001693,CUST00782,2024-11-20,Marketplace,Debit Card,Completed
ORD001694,CUST00890,2024-01-15,Mobile App,Debit Card,Completed
ORD001695,CUST00377,2025-08-30,Website,UPI,Completed
ORD001696,CUST00691,2024-10-04,Website,Credit Card,Completed
ORD001697,CUST01126,2026-04-29,Website,UPI,Completed
ORD001698,CUST00887,2025-05-26,Website,Wallet,Completed
ORD001699,CUST00123,2025-11-12,Website,UPI,Returned
ORD001700,CUST00977,2025-12-23,Mobile App,UPI,Completed
ORD001701,CUST00444,2025-05-21,Website,UPI,Completed
ORD001702,CUST00694,2024-06-11,Mobile App,Net Banking,Completed
ORD001703,CUST00266,2024-05-04,Mobile App,Credit Card,Completed
ORD001704,CUST00263,2025-12-06,Website,COD,Completed
ORD001705,CUST00758,2025-04-02,Website,UPI,Completed
ORD001706,CUST00641,2024-08-27,Mobile App,COD,Completed
ORD001707,CUST01137,2024-10-14,Website,Wallet,Completed
ORD001708,CUST00261,2026-07-12,Marketplace,Wallet,Completed
ORD001709,CUST00469,2026-07-22,Mobile App,Debit Card,Completed
ORD001710,CUST01001,2024-09-12,Mobile App,COD,Completed
ORD001711,CUST00196,2026-06-20,Website,UPI,Completed
ORD001712,CUST01006,2025-06-25,Website,COD,Returned
ORD001713,CUST00545,2026-01-15,Website,Credit Card,Completed
ORD001714,CUST00566,2026-02-27,Mobile App,Credit Card,Completed
ORD001715,CUST00506,2025-04-30,Website,UPI,Completed
ORD001716,CUST00989,2025-09-27,Mobile App,Wallet,Returned
ORD001717,CUST00644,2025-05-11,Mobile App,Debit Card,Completed
ORD001718,CUST00386,2025-10-23,Marketplace,Debit Card,Completed
ORD001719,CUST00125,2026-01-21,Mobile App,UPI,Completed
ORD001720,CUST00509,2024-10-16,Mobile App,Credit Card,Completed
ORD001721,CUST00611,2024-01-12,Website,UPI,Completed
ORD001722,CUST00864,2025-10-29,Website,Credit Card,Cancelled
ORD001723,CUST00915,2024-05-31,Mobile App,Debit Card,Completed
ORD001724,CUST00644,2026-02-15,Website,UPI,Completed
ORD001725,CUST00929,2025-12-24,Website,Debit Card,Completed
ORD001726,CUST00254,2024-01-18,Website,Credit Card,Completed
ORD001727,CUST00646,2024-05-25,Mobile App,Credit Card,Completed
ORD001728,CUST00664,2025-03-20,Website,Credit Card,Completed
ORD001729,CUST00580,2024-02-05,Website,Net Banking,Completed
ORD001730,CUST00115,2025-06-07,Mobile App,Net Banking,Completed
ORD001731,CUST00140,2026-08-07,Website,UPI,Completed
ORD001732,CUST00482,2025-12-31,Website,Credit Card,Completed
ORD001733,CUST00846,2024-03-24,Website,UPI,Completed
ORD001734,CUST01075,2024-03-04,Website,Wallet,Completed
ORD001735,CUST00184,2025-07-15,Mobile App,Credit Card,Completed
ORD001736,CUST00535,2026-07-22,Website,UPI,Completed
ORD001737,CUST00108,2024-01-25,Mobile App,Net Banking,Completed
ORD001738,CUST00449,2024-02-13,Mobile App,COD,Returned
ORD001739,CUST01026,2024-05-20,Website,Credit Card,Completed
ORD001740,CUST00040,2025-02-09,Website,Credit Card,Completed
ORD001741,CUST00850,2026-01-01,Mobile App,UPI,Completed
ORD001742,CUST00471,2024-08-01,Mobile App,UPI,Completed
ORD001743,CUST00754,2025-08-18,Website,Wallet,Completed
ORD001744,CUST01099,2024-06-04,Website,Debit Card,Completed
ORD001745,CUST01140,2024-09-29,Website,Credit Card,Completed
ORD001746,CUST00525,2026-02-11,Website,Credit Card,Completed
ORD001747,CUST00585,2024-05-02,Website,Credit Card,Returned
ORD001748,CUST01049,2025-11-18,Mobile App,UPI,Completed
ORD001749,CUST00219,2025-01-31,Mobile App,COD,Completed
ORD001750,CUST00612,2025-08-06,Mobile App,Debit Card,Cancelled
ORD001751,CUST00622,2026-04-17,Website,UPI,Completed
ORD001752,CUST00517,2025-08-03,Website,UPI,Completed
ORD001753,CUST00371,2026-04-29,Mobile App,UPI,Returned
ORD001754,CUST00671,2025-02-01,Website,Credit Card,Completed
ORD001755,CUST01007,2026-07-31,Website,Debit Card,Completed
ORD001756,CUST00509,2025-11-14,Website,UPI,Completed
ORD001757,CUST00103,2024-02-01,Mobile App,COD,Returned
ORD001758,CUST00912,2024-11-06,Website,Debit Card,Completed
ORD001759,CUST00754,2024-02-24,Website,UPI,Completed
ORD001760,CUST00764,2026-06-16,Website,Credit Card,Completed
ORD001761,CUST00072,2026-02-27,Mobile App,Credit Card,Completed
ORD001762,CUST00420,2026-08-10,Website,Debit Card,Returned
ORD001763,CUST00063,2026-03-22,Mobile App,COD,Completed
ORD001764,CUST00177,2024-04-25,Mobile App,Credit Card,Cancelled
ORD001765,CUST01142,2025-12-12,Website,UPI,Completed
ORD001766,CUST00314,2024-03-05,Website,Credit Card,Completed
ORD001767,CUST01019,2024-02-08,Website,Credit Card,Completed
ORD001768,CUST01182,2024-01-14,Mobile App,Debit Card,Returned
ORD001769,CUST00576,2026-06-16,Mobile App,Net Banking,Completed
ORD001770,CUST00050,2024-09-30,Mobile App,COD,Completed
ORD001771,CUST00918,2025-12-07,Mobile App,COD,Completed
ORD001772,CUST00892,2025-07-30,Mobile App,Net Banking,Completed
ORD001773,CUST00097,2026-01-02,Website,UPI,Completed
ORD001774,CUST00968,2026-04-20,Mobile App,Credit Card,Cancelled
ORD001775,CUST01129,2026-01-13,Mobile App,Credit Card,Completed
ORD001776,CUST00357,2025-02-20,Mobile App,Credit Card,Returned
ORD001777,CUST00599,2026-02-24,Website,Debit Card,Cancelled
ORD001778,CUST01111,2025-11-22,Website,COD,Completed
ORD001779,CUST00282,2024-09-16,Website,Credit Card,Completed
ORD001780,CUST01105,2026-02-10,Mobile App,UPI,Completed
ORD001781,CUST00298,2025-06-02,Mobile App,Debit Card,Completed
ORD001782,CUST01175,2024-06-12,Website,Wallet,Completed
ORD001783,CUST00812,2025-12-10,Website,Credit Card,Completed
ORD001784,CUST01115,2025-05-28,Website,UPI,Completed
ORD001785,CUST01128,2026-08-14,Mobile App,UPI,Completed
ORD001786,CUST00686,2025-12-27,Website,Credit Card,Completed
ORD001787,CUST01124,2025-01-17,Marketplace,Credit Card,Completed
ORD001788,CUST01182,2024-08-12,Website,Credit Card,Completed
ORD001789,CUST00463,2024-04-18,Mobile App,Credit Card,Completed
ORD001790,CUST00386,2026-07-05,Mobile App,COD,Returned
ORD001791,CUST00221,2026-03-30,Website,COD,Completed
ORD001792,CUST00496,2024-11-09,Mobile App,Credit Card,Completed
ORD001793,CUST00198,2025-10-15,Marketplace,UPI,Completed
ORD001794,CUST00248,2024-10-29,Website,Wallet,Completed
ORD001795,CUST00520,2024-03-09,Website,UPI,Returned
ORD001796,CUST00826,2025-11-08,Website,Debit Card,Completed
ORD001797,CUST00427,2025-01-18,Website,Debit Card,Cancelled
ORD001798,CUST00086,2025-10-12,Mobile App,COD,Completed
ORD001799,CUST00064,2024-12-25,Website,Credit Card,Completed
ORD001800,CUST01104,2026-02-09,Mobile App,Credit Card,Completed
ORD001801,CUST00719,2026-06-20,Marketplace,Net Banking,Returned
ORD001802,CUST00080,2025-01-24,Marketplace,Net Banking,Completed
ORD001803,CUST01114,2024-09-15,Website,UPI,Completed
ORD001804,CUST00193,2025-10-08,Website,Net Banking,Completed
ORD001805,CUST00071,2025-04-25,Website,Debit Card,Completed
ORD001806,CUST00444,2025-04-07,Mobile App,UPI,Completed
ORD001807,CUST00058,2025-08-30,Marketplace,Credit Card,Completed
ORD001808,CUST00563,2025-04-19,Mobile App,Credit Card,Cancelled
ORD001809,CUST00100,2025-10-31,Website,UPI,Completed
ORD001810,CUST00926,2024-06-27,Website,UPI,Completed
ORD001811,CUST00874,2024-12-05,Website,UPI,Completed
ORD001812,CUST00988,2024-07-22,Website,UPI,Completed
ORD001813,CUST00362,2026-04-06,Mobile App,UPI,Completed
ORD001814,CUST01196,2024-12-14,Mobile App,UPI,Completed
ORD001815,CUST00238,2025-12-18,Website,UPI,Completed
ORD001816,CUST01153,2026-08-27,Website,Credit Card,Completed
ORD001817,CUST00043,2025-03-16,Mobile App,COD,Completed
ORD001818,CUST00218,2025-07-10,Website,UPI,Completed
ORD001819,CUST00865,2025-12-19,Website,UPI,Cancelled
ORD001820,CUST00733,2025-11-11,Website,Credit Card,Completed
ORD001821,CUST00282,2026-08-08,Website,UPI,Completed
ORD001822,CUST00403,2025-11-11,Website,COD,Completed
ORD001823,CUST00979,2024-09-26,Website,Wallet,Completed
ORD001824,CUST00238,2025-02-27,Mobile App,UPI,Completed
ORD001825,CUST00801,2024-05-16,Website,UPI,Completed
ORD001826,CUST01075,2024-04-25,Mobile App,Debit Card,Completed
ORD001827,CUST00281,2026-06-20,Website,UPI,Completed
ORD001828,CUST00387,2024-08-06,Mobile App,Credit Card,Completed
ORD001829,CUST00795,2024-06-25,Mobile App,Debit Card,Completed
ORD001830,CUST00300,2024-03-13,Mobile App,Wallet,Completed
ORD001831,CUST00140,2026-02-17,Website,COD,Completed
ORD001832,CUST00506,2024-06-17,Mobile App,Credit Card,Completed
ORD001833,CUST00462,2026-08-18,Mobile App,Credit Card,Completed
ORD001834,CUST00657,2024-02-13,Mobile App,UPI,Completed
ORD001835,CUST00766,2026-08-11,Website,Debit Card,Cancelled
ORD001836,CUST00261,2026-02-05,Website,COD,Completed
ORD001837,CUST00323,2025-02-20,Website,Credit Card,Completed
ORD001838,CUST00887,2024-03-17,Mobile App,Credit Card,Completed
ORD001839,CUST00299,2025-12-22,Mobile App,UPI,Completed
ORD001840,CUST00952,2024-10-14,Mobile App,COD,Completed
ORD001841,CUST01097,2026-05-06,Mobile App,COD,Completed
ORD001842,CUST01048,2025-04-26,Website,Net Banking,Completed
ORD001843,CUST01148,2025-08-26,Marketplace,Debit Card,Completed
ORD001844,CUST00282,2025-08-10,Website,UPI,Completed
ORD001845,CUST01092,2024-12-16,Website,Debit Card,Completed
ORD001846,CUST00556,2024-10-01,Mobile App,Debit Card,Completed
ORD001847,CUST00664,2026-08-07,Marketplace,Debit Card,Completed
ORD001848,CUST00393,2024-11-09,Mobile App,Credit Card,Completed
ORD001849,CUST00869,2024-09-27,Mobile App,UPI,Completed
ORD001850,CUST00286,2026-03-16,Mobile App,Net Banking,Completed
ORD001851,CUST00741,2025-12-03,Mobile App,Debit Card,Completed
ORD001852,CUST01192,2025-04-18,Mobile App,UPI,Completed
ORD001853,CUST00506,2024-10-25,Website,Wallet,Completed
ORD001854,CUST01018,2024-07-06,Website,Credit Card,Completed
ORD001855,CUST01164,2026-08-12,Website,Credit Card,Completed
ORD001856,CUST00518,2024-03-14,Website,Credit Card,Completed
ORD001857,CUST00007,2025-02-06,Website,Wallet,Completed
ORD001858,CUST00932,2025-05-21,Marketplace,Debit Card,Completed
ORD001859,CUST01163,2025-06-07,Website,UPI,Returned
ORD001860,CUST01003,2025-10-05,Mobile App,Credit Card,Completed
ORD001861,CUST00287,2024-05-02,Website,Credit Card,Completed
ORD001862,CUST00085,2024-02-25,Mobile App,UPI,Completed
ORD001863,CUST00261,2024-10-01,Mobile App,COD,Completed
ORD001864,CUST00082,2024-07-28,Mobile App,Debit Card,Completed
ORD001865,CUST00568,2024-12-11,Website,UPI,Completed
ORD001866,CUST01169,2025-09-10,Mobile App,COD,Completed
ORD001867,CUST00311,2024-08-30,Website,Debit Card,Completed
ORD001868,CUST00785,2024-06-24,Website,Debit Card,Returned
ORD001869,CUST01170,2024-04-03,Mobile App,COD,Completed
ORD001870,CUST00256,2025-05-12,Website,Wallet,Completed
ORD001871,CUST00340,2025-04-15,Mobile App,COD,Completed
ORD001872,CUST00490,2024-01-04,Mobile App,Credit Card,Cancelled
ORD001873,CUST00792,2026-05-19,Website,UPI,Completed
ORD001874,CUST00910,2025-02-22,Website,Net Banking,Completed
ORD001875,CUST00779,2025-09-21,Website,Net Banking,Completed
ORD001876,CUST01007,2025-11-20,Website,COD,Completed
ORD001877,CUST01023,2024-01-22,Website,Credit Card,Completed
ORD001878,CUST00764,2024-07-29,Website,UPI,Completed
ORD001879,CUST00774,2025-11-30,Website,Credit Card,Completed
ORD001880,CUST00830,2024-12-27,Website,Net Banking,Cancelled
ORD001881,CUST00962,2025-01-23,Marketplace,Net Banking,Completed
ORD001882,CUST00133,2025-10-22,Website,Wallet,Completed
ORD001883,CUST00737,2024-12-19,Website,Credit Card,Completed
ORD001884,CUST00869,2026-07-20,Website,UPI,Completed
ORD001885,CUST00533,2025-01-10,Website,UPI,Completed
ORD001886,CUST01060,2025-10-22,Mobile App,Wallet,Completed
ORD001887,CUST00747,2025-01-25,Website,UPI,Completed
ORD001888,CUST00190,2024-06-11,Mobile App,Debit Card,Completed
ORD001889,CUST00523,2025-06-21,Website,Credit Card,Completed
ORD001890,CUST00381,2024-10-12,Website,Credit Card,Completed
ORD001891,CUST00189,2024-08-25,Mobile App,Debit Card,Completed
ORD001892,CUST00361,2026-06-11,Website,Credit Card,Completed
ORD001893,CUST00484,2024-06-20,Website,COD,Completed
ORD001894,CUST00138,2024-03-19,Mobile App,UPI,Completed
ORD001895,CUST00255,2025-06-30,Mobile App,Debit Card,Completed
ORD001896,CUST00313,2024-07-02,Mobile App,UPI,Completed
ORD001897,CUST00352,2024-11-29,Mobile App,Credit Card,Completed
ORD001898,CUST00117,2025-05-31,Website,UPI,Completed
ORD001899,CUST00271,2026-05-16,Website,Debit Card,Completed
ORD001900,CUST00572,2026-03-12,Website,Credit Card,Completed
ORD001901,CUST00509,2025-12-31,Website,Debit Card,Completed
ORD001902,CUST00279,2025-01-21,Website,Credit Card,Completed
ORD001903,CUST00809,2025-11-24,Mobile App,Net Banking,Cancelled
ORD001904,CUST01065,2025-04-22,Website,Debit Card,Completed
ORD001905,CUST00830,2026-02-06,Mobile App,Credit Card,Completed
ORD001906,CUST01024,2025-05-30,Website,UPI,Completed
ORD001907,CUST00612,2025-01-11,Website,COD,Completed
ORD001908,CUST00766,2024-11-02,Website,Credit Card,Completed
ORD001909,CUST00892,2024-08-08,Mobile App,Net Banking,Completed
ORD001910,CUST00287,2025-08-27,Mobile App,Credit Card,Completed
ORD001911,CUST00466,2024-01-17,Marketplace,UPI,Completed
ORD001912,CUST00953,2025-12-30,Website,UPI,Completed
ORD001913,CUST00503,2024-02-22,Marketplace,COD,Cancelled
ORD001914,CUST00767,2024-10-29,Website,Credit Card,Completed
ORD001915,CUST00888,2025-10-31,Website,Credit Card,Completed
ORD001916,CUST00978,2025-07-18,Website,COD,Completed
ORD001917,CUST00722,2024-03-10,Website,Credit Card,Completed
ORD001918,CUST00208,2024-01-12,Website,Net Banking,Completed
ORD001919,CUST01044,2024-01-26,Website,Credit Card,Completed
ORD001920,CUST00685,2025-02-17,Mobile App,Credit Card,Completed
ORD001921,CUST00754,2024-10-18,Website,Credit Card,Completed
ORD001922,CUST00999,2025-03-24,Website,Credit Card,Completed
ORD001923,CUST01160,2025-07-15,Website,COD,Completed
ORD001924,CUST00774,2026-04-24,Website,Net Banking,Completed
ORD001925,CUST00548,2025-10-12,Website,Net Banking,Completed
ORD001926,CUST00787,2025-09-23,Website,UPI,Completed
ORD001927,CUST00273,2024-01-13,Website,Debit Card,Completed
ORD001928,CUST00311,2026-04-25,Website,Debit Card,Returned
ORD001929,CUST00002,2024-08-03,Marketplace,UPI,Completed
ORD001930,CUST00989,2026-01-14,Mobile App,UPI,Cancelled
ORD001931,CUST01011,2024-06-18,Website,Debit Card,Completed
ORD001932,CUST00763,2024-12-16,Mobile App,COD,Completed
ORD001933,CUST01123,2025-07-25,Mobile App,Wallet,Completed
ORD001934,CUST00669,2025-11-11,Mobile App,Debit Card,Completed
ORD001935,CUST01066,2025-08-26,Mobile App,Wallet,Completed
ORD001936,CUST00464,2024-09-08,Mobile App,Credit Card,Completed
ORD001937,CUST01043,2026-08-20,Website,COD,Returned
ORD001938,CUST00616,2024-02-22,Mobile App,UPI,Completed
ORD001939,CUST00458,2025-07-22,Mobile App,UPI,Returned
ORD001940,CUST00314,2025-04-20,Marketplace,Net Banking,Completed
ORD001941,CUST00819,2025-02-26,Website,Credit Card,Completed
ORD001942,CUST00986,2024-06-15,Marketplace,Debit Card,Completed
ORD001943,CUST00117,2026-08-06,Website,Wallet,Completed
ORD001944,CUST00063,2025-04-29,Website,Credit Card,Completed
ORD001945,CUST01008,2025-05-13,Marketplace,Credit Card,Completed
ORD001946,CUST00482,2025-03-16,Website,Debit Card,Completed
ORD001947,CUST00670,2024-06-12,Mobile App,Wallet,Completed
ORD001948,CUST00018,2024-03-25,Website,Credit Card,Cancelled
ORD001949,CUST00312,2026-08-14,Marketplace,UPI,Completed
ORD001950,CUST00597,2024-05-16,Marketplace,Credit Card,Completed
ORD001951,CUST00732,2026-04-26,Mobile App,UPI,Completed
ORD001952,CUST00677,2024-11-13,Website,COD,Completed
ORD001953,CUST00001,2024-02-10,Mobile App,UPI,Completed
ORD001954,CUST01005,2025-02-04,Website,Debit Card,Completed
ORD001955,CUST00147,2025-06-22,Mobile App,Credit Card,Completed
ORD001956,CUST00533,2025-09-12,Website,Net Banking,Completed
ORD001957,CUST00459,2025-05-23,Mobile App,UPI,Completed
ORD001958,CUST00334,2025-11-11,Mobile App,Wallet,Completed
ORD001959,CUST00628,2025-06-05,Website,Net Banking,Completed
ORD001960,CUST00482,2026-04-06,Mobile App,Wallet,Completed
ORD001961,CUST00493,2024-08-03,Website,Net Banking,Completed
ORD001962,CUST00242,2024-03-01,Website,COD,Completed
ORD001963,CUST00151,2026-01-10,Website,Credit Card,Completed
ORD001964,CUST00987,2024-09-01,Website,UPI,Completed
ORD001965,CUST01131,2026-08-23,Mobile App,Credit Card,Completed
ORD001966,CUST00970,2026-07-06,Mobile App,Credit Card,Completed
ORD001967,CUST00136,2024-12-19,Website,Wallet,Completed
ORD001968,CUST00383,2025-02-02,Mobile App,Credit Card,Returned
ORD001969,CUST00663,2026-03-13,Website,Wallet,Completed
ORD001970,CUST00865,2025-12-25,Mobile App,COD,Completed
ORD001971,CUST00377,2026-06-07,Website,Wallet,Returned
ORD001972,CUST00191,2025-03-01,Website,COD,Completed
ORD001973,CUST00288,2026-06-24,Website,Debit Card,Returned
ORD001974,CUST00415,2026-07-18,Mobile App,Credit Card,Completed
ORD001975,CUST00739,2025-10-08,Mobile App,Wallet,Completed
ORD001976,CUST00215,2024-01-03,Website,Wallet,Completed
ORD001977,CUST00303,2024-08-04,Website,Debit Card,Completed
ORD001978,CUST00561,2025-06-01,Mobile App,COD,Returned
ORD001979,CUST00403,2025-09-19,Website,COD,Completed
ORD001980,CUST01121,2025-04-10,Website,COD,Completed
ORD001981,CUST00682,2024-10-18,Website,Debit Card,Returned
ORD001982,CUST00972,2024-03-05,Mobile App,Credit Card,Completed
ORD001983,CUST01172,2026-06-24,Website,Credit Card,Completed
ORD001984,CUST00543,2025-04-05,Website,Debit Card,Completed
ORD001985,CUST01187,2024-08-22,Website,UPI,Completed
ORD001986,CUST00455,2024-02-11,Marketplace,Credit Card,Completed
ORD001987,CUST00098,2025-03-16,Marketplace,Wallet,Completed
ORD001988,CUST01120,2026-04-13,Marketplace,UPI,Cancelled
ORD001989,CUST00628,2026-01-20,Mobile App,Debit Card,Completed
ORD001990,CUST00438,2025-08-17,Mobile App,Debit Card,Completed
ORD001991,CUST00481,2026-05-25,Marketplace,Credit Card,Completed
ORD001992,CUST01117,2024-06-30,Mobile App,UPI,Completed
ORD001993,CUST00503,2024-12-02,Marketplace,UPI,Completed
ORD001994,CUST00529,2026-02-06,Website,Credit Card,Completed
ORD001995,CUST00874,2024-06-14,Website,UPI,Completed
ORD001996,CUST00592,2026-08-12,Website,Debit Card,Completed
ORD001997,CUST00157,2024-03-11,Marketplace,COD,Completed
ORD001998,CUST00491,2024-01-04,Website,Net Banking,Completed
ORD001999,CUST00367,2024-10-03,Website,Credit Card,Completed
ORD002000,CUST01095,2026-02-23,Website,UPI,Completed
ORD002001,CUST00171,2024-10-11,Website,UPI,Completed
ORD002002,CUST00388,2026-04-05,Mobile App,UPI,Completed
ORD002003,CUST00177,2026-07-24,Marketplace,UPI,Completed
ORD002004,CUST01096,2025-06-18,Website,COD,Completed
ORD002005,CUST00062,2024-12-25,Website,Credit Card,Completed
ORD002006,CUST01050,2024-04-16,Mobile App,Credit Card,Completed
ORD002007,CUST00991,2025-09-27,Mobile App,Net Banking,Completed
ORD002008,CUST00465,2026-02-01,Mobile App,COD,Completed
ORD002009,CUST00938,2025-07-24,Website,Debit Card,Completed
ORD002010,CUST00075,2024-02-12,Website,UPI,Completed
ORD002011,CUST00763,2025-11-11,Mobile App,Credit Card,Completed
ORD002012,CUST00950,2024-11-18,Website,Wallet,Completed
ORD002013,CUST00239,2025-07-28,Mobile App,Credit Card,Completed
ORD002014,CUST00698,2025-07-18,Website,Wallet,Completed
ORD002015,CUST00650,2025-10-15,Website,Debit Card,Completed
ORD002016,CUST00219,2024-02-09,Website,Credit Card,Returned
