order_id,payment_method,payment_status,transaction_date,order_amount
ORD001643,Wallet,Paid,2025-09-30,6990.79
ORD001644,UPI,Paid,2025-12-22,7485.43
ORD001645,UPI,Paid,2026-07-12,22873.72
ORD001646,Debit Card,Paid,2025-02-24,6651.15
ORD001647,Debit Card,Paid,2024-10-14,31050.46
ORD001648,UPI,Paid,2025-04-01,5463.7
ORD001649,UPI,Paid,2025-01-24,7925.43
ORD001650,Debit Card,Paid,2026-04-18,31515.7
ORD001651,COD,Failed,2026-07-05,14376.35
ORD001652,COD,Paid,2026-06-26,29493.45
ORD001653,COD,Paid,2024-05-18,18696.39
ORD001654,Credit Card,Paid,2026-08-16,23019.66
ORD001655,COD,Paid,2026-08-30,14902.06
ORD001656,Credit Card,Paid,2025-09-28,49869.27
ORD001657,COD,Paid,2025-06-09,18421.34
ORD001658,UPI,Paid,2024-11-22,6889.25
ORD001659,UPI,Paid,2025-04-05,43843.84
ORD001660,Credit Card,Paid,2025-11-03,10048.54
ORD001661,UPI,Paid,2026-06-12,13789.16
ORD001662,UPI,Paid,2026-07-16,6943.51
ORD001663,Wallet,Paid,2025-12-15,15788.16
ORD001664,Credit Card,Paid,2026-03-13,24533.79
ORD001665,Credit Card,Paid,2026-01-07,22773.07
ORD001666,UPI,Refunded,2026-07-25,39875.6
ORD001667,UPI,Paid,2024-11-23,49787.34
ORD001668,UPI,Paid,2026-02-20,8632.07
ORD001669,COD,Paid,2025-08-09,22206.06
ORD001670,Debit Card,Paid,2024-01-14,17384.41
ORD001671,Credit Card,Paid,2025-10-03,31462.01
ORD001672,UPI,Paid,2025-09-19,44428.95
ORD001673,Net Banking,Paid,2026-08-06,48206.69
ORD001674,Net Banking,Paid,2025-03-19,40246.52
ORD001675,Wallet,Paid,2025-10-02,21254.02
ORD001676,Net Banking,Paid,2025-05-23,22717.56
ORD001677,Credit Card,Paid,2026-05-31,17163.88
ORD001678,Debit Card,Paid,2024-07-21,9814.08
ORD001679,UPI,Paid,2025-12-17,22214.98
ORD001680,Debit Card,Paid,2024-11-26,17148.05
ORD001681,Credit Card,Failed,2025-09-07,49862.45
ORD001682,Debit Card,Paid,2026-04-25,1739.27
ORD001683,UPI,Refunded,2025-12-01,19343.92
ORD001684,UPI,Paid,2025-05-20,43363.76
ORD001685,COD,Paid,2025-03-17,11368.69
ORD001686,Net Banking,Paid,2026-02-02,5218.55
ORD001687,Net Banking,Paid,2025-12-15,31958.08
ORD001688,Credit Card,Paid,2025-01-01,23583.18
ORD001689,UPI,Paid,2025-07-13,22224.07
ORD001690,Credit Card,Paid,2025-02-23,22262.67
ORD001691,COD,Paid,2026-08-26,13644.36
ORD001692,UPI,Paid,2024-05-26,24665.68
ORD001693,Debit Card,Paid,2024-11-21,6101.39
ORD001694,Debit Card,Paid,2024-01-16,32436.82
ORD001695,UPI,Paid,2025-08-31,17393.51
ORD001696,Credit Card,Paid,2024-10-05,29309.9
ORD001697,UPI,Paid,2026-04-30,45403.02
ORD001698,Wallet,Paid,2025-05-27,19534.2
ORD001699,UPI,Paid,2025-11-12,4146.69
ORD001700,UPI,Paid,2025-12-23,2430.84
ORD001701,UPI,Paid,2025-05-21,22606.89
ORD001702,Net Banking,Paid,2024-06-12,17658.82
ORD001703,Credit Card,Paid,2024-05-04,36207.84
ORD001704,COD,Paid,2025-12-06,21488.59
ORD001705,UPI,Paid,2025-04-02,46512.66
ORD001706,COD,Paid,2024-08-27,46245.81
ORD001707,Wallet,Refunded,2024-10-15,18442.98
ORD001708,Wallet,Paid,2026-07-12,43622.22
ORD001709,Debit Card,Paid,2026-07-22,33221.66
ORD001710,COD,Paid,2024-09-13,8762.73
ORD001711,UPI,Paid,2026-06-21,33396.34
ORD001712,COD,Paid,2025-06-25,666.1
ORD001713,Credit Card,Paid,2026-01-15,723.9
ORD001714,Credit Card,Paid,2026-02-27,39014.75
ORD001715,UPI,Paid,2025-04-30,3267.39
ORD001716,Wallet,Paid,2025-09-28,27263.74
ORD001717,Debit Card,Paid,2025-05-12,32240.23
ORD001718,Debit Card,Paid,2025-10-23,45374.04
ORD001719,UPI,Refunded,2026-01-21,12050.29
ORD001720,Credit Card,Paid,2024-10-17,24908.41
ORD001721,UPI,Paid,2024-01-13,33922.87
ORD001722,Credit Card,Paid,2025-10-29,31674.92
ORD001723,Debit Card,Paid,2024-05-31,38960.39
ORD001724,UPI,Failed,2026-02-16,12452.4
ORD001725,Debit Card,Paid,2025-12-25,29298.69
ORD001726,Credit Card,Paid,2024-01-19,38909.97
ORD001727,Credit Card,Paid,2024-05-25,1506.69
ORD001728,Credit Card,Paid,2025-03-21,45750.89
ORD001729,Net Banking,Paid,2024-02-05,49267.24
ORD001730,Net Banking,Paid,2025-06-08,11868.62
ORD001731,UPI,Paid,2026-08-07,45510.24
ORD001732,Credit Card,Paid,2025-12-31,41916.54
ORD001733,UPI,Paid,2024-03-24,11342.17
ORD001734,Wallet,Paid,2024-03-04,30124.36
ORD001735,Credit Card,Paid,2025-07-16,40825.37
ORD001736,UPI,Paid,2026-07-22,9908
ORD001737,Net Banking,Paid,2024-01-26,29702.61
ORD001738,COD,Paid,2024-02-14,30585.91
ORD001739,Credit Card,Paid,2024-05-21,19852.33
ORD001740,Credit Card,Paid,2025-02-09,43432.67
ORD001741,UPI,Paid,2026-01-01,37761.45
ORD001742,UPI,Paid,2024-08-01,39545.44
ORD001743,Wallet,Paid,2025-08-19,14887.81
ORD001744,Debit Card,Paid,2024-06-04,44671.99
ORD001745,Credit Card,Paid,2024-09-29,30649.54
ORD001746,Credit Card,Paid,2026-02-12,29970.13
ORD001747,Credit Card,Paid,2024-05-03,17582.28
ORD001748,UPI,Paid,2025-11-19,44161.57
ORD001749,COD,Paid,2025-01-31,40905.05
ORD001750,Debit Card,Paid,2025-08-06,9869.89
ORD001751,UPI,Paid,2026-04-17,26311.71
ORD001752,UPI,Refunded,2025-08-04,22280.74
ORD001753,UPI,Paid,2026-04-30,44344.25
ORD001754,Credit Card,Paid,2025-02-02,15480.99
ORD001755,Debit Card,Paid,2026-08-01,46381.07
ORD001756,UPI,Paid,2025-11-15,35928.82
ORD001757,COD,Paid,2024-02-01,4126.65
ORD001758,Debit Card,Paid,2024-11-07,30598.62
ORD001759,UPI,Paid,2024-02-25,23359.51
ORD001760,Credit Card,Failed,2026-06-17,35186.7
ORD001761,Credit Card,Paid,2026-02-28,25892.42
ORD001762,Debit Card,Paid,2026-08-11,15401.53
ORD001763,COD,Paid,2026-03-22,18607.43
ORD001764,Credit Card,Failed,2024-04-26,20684.5
ORD001765,UPI,Paid,2025-12-13,45495.33
ORD001766,Credit Card,Paid,2024-03-05,9689.44
ORD001767,Credit Card,Paid,2024-02-09,689.35
ORD001768,Debit Card,Paid,2024-01-14,2160.49
ORD001769,Net Banking,Paid,2026-06-16,24662.72
ORD001770,COD,Paid,2024-10-01,35093.21
ORD001771,COD,Paid,2025-12-07,8525.14
ORD001772,Net Banking,Paid,2025-07-30,21570.01
ORD001773,UPI,Paid,2026-01-02,42029.98
ORD001774,Credit Card,Paid,2026-04-21,25566.94
ORD001775,Credit Card,Paid,2026-01-14,11000.54
ORD001776,Credit Card,Paid,2025-02-21,5929.13
ORD001777,Debit Card,Paid,2026-02-24,24738.53
ORD001778,COD,Paid,2025-11-22,34632.86
ORD001779,Credit Card,Refunded,2024-09-16,45583.96
ORD001780,UPI,Paid,2026-02-11,18038.72
ORD001781,Debit Card,Paid,2025-06-03,23205.58
ORD001782,Wallet,Paid,2024-06-13,13316.09
ORD001783,Credit Card,Paid,2025-12-10,15361.66
ORD001784,UPI,Paid,2025-05-28,19188.6
ORD001785,UPI,Refunded,2026-08-15,34022.87
ORD001786,Credit Card,Paid,2025-12-27,42987.43
ORD001787,Credit Card,Paid,2025-01-17,7691.85
ORD001788,Credit Card,Paid,2024-08-12,44428.64
ORD001789,Credit Card,Paid,2024-04-18,16145.98
ORD001790,COD,Paid,2026-07-05,29591.68
ORD001791,COD,Paid,2026-03-30,9960.15
ORD001792,Credit Card,Paid,2024-11-10,40167.2
ORD001793,UPI,Paid,2025-10-15,38681.22
ORD001794,Wallet,Paid,2024-10-30,7271.12
ORD001795,UPI,Paid,2024-03-09,37217.35
ORD001796,Debit Card,Paid,2025-11-08,35008.69
ORD001797,Debit Card,Paid,2025-01-18,6326.53
ORD001798,COD,Paid,2025-10-12,30839.6
ORD001799,Credit Card,Paid,2024-12-25,36508.9
ORD001800,Credit Card,Paid,2026-02-09,39891.71
ORD001801,Net Banking,Paid,2026-06-20,41726.88
ORD001802,Net Banking,Paid,2025-01-25,11724.3
ORD001803,UPI,Paid,2024-09-15,47760.43
ORD001804,Net Banking,Paid,2025-10-09,47235.21
ORD001805,Debit Card,Paid,2025-04-26,40792.8
ORD001806,UPI,Paid,2025-04-07,3192.48
ORD001807,Credit Card,Paid,2025-08-30,19158.97
ORD001808,Credit Card,Paid,2025-04-19,19555.16
ORD001809,UPI,Paid,2025-11-01,41899.36
ORD001810,UPI,Paid,2024-06-28,48605.33
ORD001811,UPI,Paid,2024-12-06,27969.05
ORD001812,UPI,Paid,2024-07-23,38434.48
ORD001813,UPI,Paid,2026-04-06,42289.45
ORD001814,UPI,Paid,2024-12-15,48649.13
ORD001815,UPI,Paid,2025-12-19,7153.63
ORD001816,Credit Card,Refunded,2026-08-27,39491.47
ORD001817,COD,Paid,2025-03-17,35390.24
ORD001818,UPI,Paid,2025-07-10,48365.18
ORD001819,UPI,Paid,2025-12-19,37653.94
ORD001820,Credit Card,Paid,2025-11-12,1085.95
ORD001821,UPI,Paid,2026-08-08,33141.34
ORD001822,COD,Paid,2025-11-11,20687.36
ORD001823,Wallet,Paid,2024-09-26,5499.34
ORD001824,UPI,Paid,2025-02-28,46519.12
ORD001825,UPI,Paid,2024-05-17,17084.19
ORD001826,Debit Card,Paid,2024-04-26,9302.43
ORD001827,UPI,Paid,2026-06-20,38046.39
ORD001828,Credit Card,Paid,2024-08-06,3896.92
ORD001829,Debit Card,Paid,2024-06-25,8157.92
ORD001830,Wallet,Paid,2024-03-14,13087.32
ORD001831,COD,Paid,2026-02-17,3063.85
ORD001832,Credit Card,Paid,2024-06-17,36690.36
ORD001833,Credit Card,Paid,2026-08-19,12985.63
ORD001834,UPI,Paid,2024-02-14,5909.31
ORD001835,Debit Card,Paid,2026-08-11,5143.54
ORD001836,COD,Paid,2026-02-06,8790.1
ORD001837,Credit Card,Paid,2025-02-21,25457.77
ORD001838,Credit Card,Paid,2024-03-18,48143.63
ORD001839,UPI,Paid,2025-12-22,40386.54
ORD001840,COD,Paid,2024-10-14,47940.01
ORD001841,COD,Paid,2026-05-07,21591.53
ORD001842,Net Banking,Paid,2025-04-27,16663.14
ORD001843,Debit Card,Paid,2025-08-26,5562.41
ORD001844,UPI,Paid,2025-08-11,7932.33
ORD001845,Debit Card,Paid,2024-12-17,34833.44
ORD001846,Debit Card,Paid,2024-10-01,44686.96
ORD001847,Debit Card,Paid,2026-08-07,44743.97
ORD001848,Credit Card,Paid,2024-11-09,19016.41
ORD001849,UPI,Paid,2024-09-27,30026.64
ORD001850,Net Banking,Paid,2026-03-17,19792.68
ORD001851,Debit Card,Paid,2025-12-03,3209.92
ORD001852,UPI,Failed,2025-04-19,538.47
ORD001853,Wallet,Paid,2024-10-26,37407.03
ORD001854,Credit Card,Refunded,2024-07-06,25644.01
ORD001855,Credit Card,Paid,2026-08-12,30896.54
ORD001856,Credit Card,Paid,2024-03-14,17392.73
ORD001857,Wallet,Paid,2025-02-06,39752.25
ORD001858,Debit Card,Paid,2025-05-21,47561.18
ORD001859,UPI,Paid,2025-06-08,48212.26
ORD001860,Credit Card,Paid,2025-10-06,21766.27
ORD001861,Credit Card,Paid,2024-05-02,36220.42
ORD001862,UPI,Paid,2024-02-26,40467.29
ORD001863,COD,Failed,2024-10-02,2937.02
ORD001864,Debit Card,Paid,2024-07-29,3518.65
ORD001865,UPI,Paid,2024-12-11,43635.35
ORD001866,COD,Paid,2025-09-10,29273.49
ORD001867,Debit Card,Paid,2024-08-30,6352.01
ORD001868,Debit Card,Paid,2024-06-24,24434.1
ORD001869,COD,Paid,2024-04-04,44326.45
ORD001870,Wallet,Paid,2025-05-12,12014.09
ORD001871,COD,Paid,2025-04-15,26258.63
ORD001872,Credit Card,Paid,2024-01-05,973.3
ORD001873,UPI,Paid,2026-05-19,23542.34
ORD001874,Net Banking,Paid,2025-02-23,20972.2
ORD001875,Net Banking,Paid,2025-09-21,3649.52
ORD001876,COD,Paid,2025-11-21,4402.21
ORD001877,Credit Card,Paid,2024-01-23,5580.77
ORD001878,UPI,Paid,2024-07-29,43643.23
ORD001879,Credit Card,Paid,2025-12-01,4371.1
ORD001880,Net Banking,Paid,2024-12-28,9862.81
ORD001881,Net Banking,Paid,2025-01-24,38319.18
ORD001882,Wallet,Paid,2025-10-22,44915.85
ORD001883,Credit Card,Paid,2024-12-19,27329.1
ORD001884,UPI,Paid,2026-07-21,26890.85
ORD001885,UPI,Paid,2025-01-10,3573.38
ORD001886,Wallet,Paid,2025-10-22,35777.45
ORD001887,UPI,Paid,2025-01-26,15754.61
ORD001888,Debit Card,Paid,2024-06-12,21508.48
ORD001889,Credit Card,Paid,2025-06-22,10362.15
ORD001890,Credit Card,Paid,2024-10-13,3624.83
ORD001891,Debit Card,Paid,2024-08-26,45584.99
ORD001892,Credit Card,Paid,2026-06-12,25410.26
ORD001893,COD,Paid,2024-06-20,29683.28
ORD001894,UPI,Paid,2024-03-20,46679.98
ORD001895,Debit Card,Paid,2025-06-30,30579.51
ORD001896,UPI,Paid,2024-07-02,40348.94
ORD001897,Credit Card,Paid,2024-11-30,41832.66
ORD001898,UPI,Paid,2025-05-31,28945.57
ORD001899,Debit Card,Paid,2026-05-16,5163.9
ORD001900,Credit Card,Paid,2026-03-13,45192.86
ORD001901,Debit Card,Paid,2025-12-31,14939.94
ORD001902,Credit Card,Paid,2025-01-22,46654.26
ORD001903,Net Banking,Paid,2025-11-25,10838.08
ORD001904,Debit Card,Paid,2025-04-23,48802.7
ORD001905,Credit Card,Failed,2026-02-06,18304.92
ORD001906,UPI,Paid,2025-05-31,45136.56
ORD001907,COD,Paid,2025-01-12,31158.24
ORD001908,Credit Card,Paid,2024-11-02,18540.3
ORD001909,Net Banking,Paid,2024-08-08,22879.45
ORD001910,Credit Card,Paid,2025-08-28,7196.93
ORD001911,UPI,Paid,2024-01-18,24209.37
ORD001912,UPI,Paid,2025-12-31,43945.8
ORD001913,COD,Paid,2024-02-23,20098.85
ORD001914,Credit Card,Paid,2024-10-30,44523.5
ORD001915,Credit Card,Paid,2025-11-01,27995.01
ORD001916,COD,Paid,2025-07-18,37197.28
ORD001917,Credit Card,Paid,2024-03-11,47889.87
ORD001918,Net Banking,Paid,2024-01-12,46273.54
ORD001919,Credit Card,Paid,2024-01-27,33961.89
ORD001920,Credit Card,Paid,2025-02-18,22288.56
ORD001921,Credit Card,Paid,2024-10-18,27044.12
ORD001922,Credit Card,Paid,2025-03-25,10055.25
ORD001923,COD,Paid,2025-07-15,18089.62
ORD001924,Net Banking,Paid,2026-04-25,3782.92
ORD001925,Net Banking,Paid,2025-10-13,38078.06
ORD001926,UPI,Paid,2025-09-24,3010.04
ORD001927,Debit Card,Paid,2024-01-14,39678.1
ORD001928,Debit Card,Paid,2026-04-25,10806.91
ORD001929,UPI,Paid,2024-08-03,19536.9
ORD001930,UPI,Paid,2026-01-14,22219.62
ORD001931,Debit Card,Failed,2024-06-18,23503.87
ORD001932,COD,Paid,2024-12-16,48684.77
ORD001933,Wallet,Paid,2025-07-25,22678.21
ORD001934,Debit Card,Paid,2025-11-12,27160.11
ORD001935,Wallet,Paid,2025-08-27,37994.02
ORD001936,Credit Card,Paid,2024-09-08,16607.68
ORD001937,COD,Paid,2026-08-20,7676.89
ORD001938,UPI,Paid,2024-02-22,12258.7
ORD001939,UPI,Paid,2025-07-23,2222.71
ORD001940,Net Banking,Paid,2025-04-20,24678.29
ORD001941,Credit Card,Paid,2025-02-26,30895.08
ORD001942,Debit Card,Paid,2024-06-15,10222.45
ORD001943,Wallet,Paid,2026-08-06,10686.05
ORD001944,Credit Card,Paid,2025-04-30,7804.5
ORD001945,Credit Card,Paid,2025-05-13,24678.92
ORD001946,Debit Card,Paid,2025-03-16,41398.75
ORD001947,Wallet,Paid,2024-06-12,33861.6
ORD001948,Credit Card,Paid,2024-03-25,36482.01
ORD001949,UPI,Paid,2026-08-15,23219.95
ORD001950,Credit Card,Paid,2024-05-16,34700.7
ORD001951,UPI,Paid,2026-04-26,13200.43
ORD001952,COD,Paid,2024-11-13,26085.85
ORD001953,UPI,Paid,2024-02-11,24018.48
ORD001954,Debit Card,Paid,2025-02-04,3844.16
ORD001955,Credit Card,Paid,2025-06-22,3676.25
ORD001956,Net Banking,Refunded,2025-09-13,43841.44
ORD001957,UPI,Paid,2025-05-24,9719.58
ORD001958,Wallet,Paid,2025-11-11,13050.94
ORD001959,Net Banking,Paid,2025-06-05,39255.17
ORD001960,Wallet,Paid,2026-04-06,26152.01
ORD001961,Net Banking,Paid,2024-08-03,48752.03
ORD001962,COD,Paid,2024-03-01,15258.53
ORD001963,Credit Card,Paid,2026-01-10,16181.45
ORD001964,UPI,Paid,2024-09-01,38119.48
ORD001965,Credit Card,Paid,2026-08-23,43818.54
ORD001966,Credit Card,Failed,2026-07-07,28009.7
ORD001967,Wallet,Paid,2024-12-19,9476.98
ORD001968,Credit Card,Paid,2025-02-02,6360.12
ORD001969,Wallet,Paid,2026-03-14,22226.74
ORD001970,COD,Paid,2025-12-25,12026.4
ORD001971,Wallet,Paid,2026-06-08,22363.99
ORD001972,COD,Paid,2025-03-02,14943.8
ORD001973,Debit Card,Paid,2026-06-24,39073.09
ORD001974,Credit Card,Paid,2026-07-18,596.55
ORD001975,Wallet,Paid,2025-10-09,7911.1
ORD001976,Wallet,Paid,2024-01-04,45575.47
ORD001977,Debit Card,Paid,2024-08-05,33105.39
ORD001978,COD,Paid,2025-06-01,24123.47
ORD001979,COD,Paid,2025-09-20,5605.8
ORD001980,COD,Paid,2025-04-11,38818.81
ORD001981,Debit Card,Paid,2024-10-19,28796.92
ORD001982,Credit Card,Paid,2024-03-06,23333.31
ORD001983,Credit Card,Paid,2026-06-25,44529.43
ORD001984,Debit Card,Paid,2025-04-05,23034.98
ORD001985,UPI,Paid,2024-08-22,21043.14
ORD001986,Credit Card,Paid,2024-02-11,45699.66
ORD001987,Wallet,Paid,2025-03-16,23712.74
ORD001988,UPI,Paid,2026-04-13,49003.27
ORD001989,Debit Card,Paid,2026-01-20,5830.47
ORD001990,Debit Card,Refunded,2025-08-17,3057.07
ORD001991,Credit Card,Paid,2026-05-26,1081.57
ORD001992,UPI,Paid,2024-06-30,21871.86
ORD001993,UPI,Paid,2024-12-03,17690.21
ORD001994,Credit Card,Paid,2026-02-06,20684.08
ORD001995,UPI,Paid,2024-06-15,21259.24
ORD001996,Debit Card,Paid,2026-08-13,12975.87
ORD001997,COD,Paid,2024-03-11,8314.46
ORD001998,Net Banking,Paid,2024-01-05,31151.1
ORD001999,Credit Card,Paid,2024-10-03,45142.73
ORD002000,UPI,Paid,2026-02-24,3594.17
ORD002001,UPI,Paid,2024-10-11,26346.86
ORD002002,UPI,Paid,2026-04-06,9951.87
ORD002003,UPI,Paid,2026-07-25,14598.97
ORD002004,COD,Paid,2025-06-18,12957.24
ORD002005,Credit Card,Paid,2024-12-25,12040.65
ORD002006,Credit Card,Paid,2024-04-16,48212.22
ORD002007,Net Banking,Paid,2025-09-27,37536.24
ORD002008,COD,Paid,2026-02-02,10230.39
ORD002009,Debit Card,Paid,2025-07-24,26455.64
ORD002010,UPI,Paid,2024-02-12,25437.03
ORD002011,Credit Card,Paid,2025-11-12,17439.23
ORD002012,Wallet,Paid,2024-11-19,2341.29
ORD002013,Credit Card,Paid,2025-07-28,41818.11
ORD002014,Wallet,Paid,2025-07-19,31216.46
ORD002015,Debit Card,Paid,2025-10-15,23038.52
ORD002016,Credit Card,Paid,2024-02-09,6116.8
ORD002017,COD,Paid,2024-05-21,36999.53
ORD002018,COD,Paid,2026-05-20,42342.14
ORD002019,Credit Card,Paid,2025-05-26,3946.29
ORD002020,UPI,Paid,2024-10-18,26256.18
ORD002021,UPI,Paid,2025-06-22,11412.06
ORD002022,UPI,Paid,2024-12-08,21951.95
ORD002023,UPI,Refunded,2026-03-31,29292.95
ORD002024,UPI,Paid,2025-07-18,28092.9
ORD002025,Debit Card,Paid,2026-08-15,25674.15
ORD002026,Credit Card,Paid,2025-11-05,15802
ORD002027,Credit Card,Paid,2024-11-15,3767.17
ORD002028,COD,Paid,2024-05-21,11606.89
ORD002029,Wallet,Paid,2026-07-02,15373.73
ORD002030,COD,Paid,2024-04-19,7025.7
ORD002031,UPI,Paid,2024-09-11,45102.33
ORD002032,UPI,Paid,2025-12-18,42842.61
ORD002033,COD,Paid,2025-12-26,49972.21
ORD002034,UPI,Paid,2025-06-05,5633.96
ORD002035,Net Banking,Paid,2024-10-07,49091.23
ORD002036,UPI,Paid,2025-07-14,9308.18
ORD002037,UPI,Paid,2024-07-17,39712.8
ORD002038,UPI,Paid,2025-02-25,11419.04
ORD002039,Debit Card,Paid,2024-05-08,34091.71
ORD002040,Net Banking,Paid,2024-04-27,41460.32
ORD002041,Debit Card,Paid,2025-08-13,32755.83
ORD002042,UPI,Paid,2024-09-12,975.43
ORD002043,UPI,Paid,2024-02-18,10457.85
ORD002044,UPI,Paid,2024-04-26,3144.07
ORD002045,Credit Card,Paid,2025-12-13,3712.48
ORD002046,Credit Card,Paid,2024-05-30,15667.05
ORD002047,Credit Card,Paid,2025-11-06,24724.11
ORD002048,Credit Card,Paid,2025-10-13,45849.38
ORD002049,COD,Paid,2026-05-29,29055.5
ORD002050,UPI,Paid,2024-09-15,24873.04
ORD002051,Credit Card,Paid,2026-05-04,24153.1
ORD002052,UPI,Paid,2024-04-23,44287.67
ORD002053,Credit Card,Paid,2024-01-16,36459.58
ORD002054,Credit Card,Paid,2024-12-22,10909.85
ORD002055,UPI,Paid,2024-10-10,22431.19
ORD002056,UPI,Paid,2025-03-24,28038.67
ORD002057,COD,Paid,2024-08-13,40034.84
ORD002058,Net Banking,Paid,2026-01-09,15272.18
ORD002059,Net Banking,Paid,2025-11-06,3259.28
ORD002060,Credit Card,Paid,2025-08-04,8813.56
ORD002061,Debit Card,Paid,2026-02-14,44123.79
ORD002062,COD,Paid,2026-08-02,17475.75
ORD002063,Net Banking,Paid,2024-01-22,30532.48
ORD002064,UPI,Paid,2024-12-15,42191.98
ORD002065,Wallet,Paid,2026-01-09,39722.69
ORD002066,COD,Paid,2025-10-05,28769.67
ORD002067,Debit Card,Paid,2025-01-01,7652.65
ORD002068,Credit Card,Paid,2024-11-29,40831.17
ORD002069,Credit Card,Paid,2025-06-30,36991.45
ORD002070,COD,Paid,2025-12-07,41915.59
ORD002071,Credit Card,Paid,2026-06-06,32316.78
ORD002072,COD,Paid,2024-03-15,20453.85
ORD002073,UPI,Paid,2024-05-18,8879.19
ORD002074,Credit Card,Refunded,2024-09-20,4943.56
ORD002075,UPI,Paid,2025-10-20,30330.3
ORD002076,UPI,Paid,2025-09-18,15320.78
ORD002077,Net Banking,Paid,2026-02-03,983.37
ORD002078,Credit Card,Paid,2025-11-05,19637.4
ORD002079,UPI,Failed,2026-03-25,2947.54
ORD002080,Credit Card,Refunded,2024-08-23,33183.43
ORD002081,UPI,Paid,2025-01-01,22798.1
ORD002082,UPI,Paid,2025-10-04,1987.02
ORD002083,Net Banking,Paid,2024-06-10,38005.03
ORD002084,Credit Card,Paid,2024-08-02,4748.91
ORD002085,Net Banking,Paid,2024-08-20,44191.76
ORD002086,Credit Card,Paid,2025-01-10,10542.34
ORD002087,UPI,Paid,2026-05-03,38103.64
ORD002088,COD,Paid,2025-06-29,20611.35
ORD002089,UPI,Paid,2026-02-21,38807.74
ORD002090,Credit Card,Paid,2024-08-22,30275.39
ORD002091,COD,Paid,2025-11-25,7121.64
ORD002092,COD,Paid,2026-07-28,7556.23
ORD002093,UPI,Paid,2025-08-31,10909.67
ORD002094,UPI,Paid,2024-06-26,47781.42
ORD002095,Credit Card,Paid,2026-01-22,24771.69
ORD002096,UPI,Paid,2025-04-22,27096.83
ORD002097,Net Banking,Paid,2026-07-11,1653.94
ORD002098,COD,Paid,2024-04-26,7141.21
ORD002099,UPI,Paid,2026-01-26,2783.19
ORD002100,UPI,Paid,2026-03-29,37917.74
ORD002101,Debit Card,Paid,2025-07-11,34811.7
ORD002102,Credit Card,Paid,2025-07-05,35452.88
ORD002103,Wallet,Paid,2024-07-02,48245.47
ORD002104,UPI,Paid,2026-04-03,20797.19
ORD002105,Debit Card,Paid,2025-03-28,2008.97
ORD002106,Net Banking,Paid,2026-02-17,33184.14
ORD002107,UPI,Paid,2024-12-11,7616.91
ORD002108,Net Banking,Paid,2025-11-11,46004.4
ORD002109,Net Banking,Paid,2024-06-18,3162.21
ORD002110,COD,Paid,2026-04-04,19571.98
ORD002111,COD,Paid,2024-02-29,48459.57
ORD002112,Credit Card,Paid,2025-11-19,4010.23
ORD002113,Debit Card,Paid,2024-10-27,47481.47
ORD002114,Credit Card,Failed,2025-11-16,38579.27
ORD002115,Wallet,Paid,2026-02-26,36844.98
ORD002116,Credit Card,Paid,2025-09-28,26208.58
ORD002117,UPI,Paid,2025-04-24,1531.89
ORD002118,Debit Card,Paid,2026-06-27,5520.4
ORD002119,UPI,Paid,2026-01-11,23061.23
ORD002120,Wallet,Paid,2024-05-05,1743.93
ORD002121,Credit Card,Paid,2024-11-26,12702.86
ORD002122,UPI,Paid,2026-03-14,39645.19
ORD002123,UPI,Paid,2025-10-02,42411.6
ORD002124,Credit Card,Paid,2026-05-27,31098.99
ORD002125,UPI,Paid,2026-03-01,18012.93
ORD002126,UPI,Refunded,2024-02-19,26181.56
ORD002127,Net Banking,Paid,2026-07-01,44061.13
ORD002128,Debit Card,Paid,2026-01-21,3155.58
ORD002129,UPI,Paid,2025-04-30,22722.6
ORD002130,UPI,Paid,2026-01-06,25686.03
ORD002131,Credit Card,Paid,2024-06-08,15934.71
ORD002132,Debit Card,Paid,2026-01-13,36273.05
ORD002133,UPI,Paid,2024-11-11,10289.23
ORD002134,Net Banking,Paid,2026-02-13,11981.72
ORD002135,Net Banking,Paid,2024-08-07,45231.64
ORD002136,Credit Card,Paid,2026-06-14,19310.66
ORD002137,Net Banking,Paid,2025-02-04,34564.17
ORD002138,Wallet,Paid,2026-06-07,26131.3
ORD002139,UPI,Paid,2025-01-13,42782.38
ORD002140,Credit Card,Paid,2026-06-05,49969.53
ORD002141,Credit Card,Paid,2026-03-22,25530.32
ORD002142,UPI,Paid,2025-06-27,44273.25
ORD002143,Net Banking,Paid,2024-04-21,26400.04
ORD002144,COD,Failed,2026-04-30,22654.19
ORD002145,Credit Card,Paid,2026-05-02,23065.69
ORD002146,Credit Card,Paid,2025-10-16,23833.32
ORD002147,Wallet,Paid,2024-08-09,35502.72
