order_id,shipping_mode,dispatch_date,delivery_date,shipping_cost
ORD001730,Standard,2025-06-09,2025-06-17,293.84
ORD001731,Express,2026-08-08,2026-08-16,150.13
ORD001732,Standard,2026-01-01,2026-01-07,197.3
ORD001733,Express,2024-03-25,2024-03-26,113.04
ORD001734,Express,2024-03-07,2024-03-10,365.68
ORD001735,Standard,2025-07-18,2025-07-20,60.69
ORD001736,Standard,2026-07-25,2026-07-27,50.02
ORD001737,Express,2024-01-28,2024-02-01,240.52
ORD001738,Standard,2024-02-16,2024-02-21,120.39
ORD001739,Standard,2024-05-21,2024-05-22,37.4
ORD001740,Standard,2025-02-12,2025-02-18,161.78
ORD001741,Standard,2026-01-04,2026-01-05,284.24
ORD001742,Standard,2024-08-03,2024-08-06,143.78
ORD001743,Standard,2025-08-20,2025-08-26,153.78
ORD001744,Same Day,2024-06-06,2024-06-13,438.04
ORD001745,Standard,2024-10-01,2024-10-03,107.46
ORD001746,Standard,2026-02-14,2026-02-16,215.01
ORD001747,Standard,2024-05-04,2024-05-12,101.65
ORD001748,Express,2025-11-20,2025-11-25,350.28
ORD001749,Standard,2025-02-02,2025-02-05,266.07
ORD001750,Standard,2025-08-07,2025-08-11,43.57
ORD001751,Standard,2026-04-20,2026-04-25,86.56
ORD001752,Same Day,2025-08-04,2025-08-05,224.36
ORD001753,Standard,2026-05-02,2026-05-05,213.28
ORD001754,Express,2025-02-03,2025-02-05,255.33
ORD001755,Standard,2026-08-01,2026-08-03,36.61
ORD001756,Standard,2025-11-15,2025-11-20,200.07
ORD001757,Express,2024-02-04,2024-02-12,275.55
ORD001758,Standard,2024-11-07,2024-11-08,219.15
ORD001759,Express,2024-02-25,2024-02-27,276.7
ORD001760,Express,2026-06-17,2026-06-18,212.16
ORD001761,Standard,2026-03-02,2026-03-10,286.64
ORD001762,Standard,2026-08-12,2026-08-20,86.12
ORD001763,Standard,2026-03-24,2026-04-01,107.64
ORD001764,Standard,2024-04-26,2024-04-28,89.46
ORD001765,Same Day,2025-12-13,2025-12-17,296.29
ORD001766,Express,2024-03-06,2024-03-11,364.91
ORD001767,Standard,2024-02-11,2024-02-19,293.33
ORD001768,Express,2024-01-15,2024-01-23,270.37
ORD001769,Standard,2026-06-18,2026-06-20,119.45
ORD001770,Express,2024-10-01,2024-10-07,299.74
ORD001771,Standard,2025-12-10,2025-12-14,291.69
ORD001772,Standard,2025-08-01,2025-08-02,247.08
ORD001773,Express,2026-01-03,2026-01-10,150.55
ORD001774,Standard,2026-04-21,2026-04-23,244.17
ORD001775,Standard,2026-01-16,2026-01-23,156.25
ORD001776,Express,2025-02-23,2025-03-03,243.93
ORD001777,Standard,2026-02-27,2026-03-02,142.85
ORD001778,Standard,2025-11-23,2025-11-26,297.23
ORD001779,Standard,2024-09-19,2024-09-22,57.58
ORD001780,Express,2026-02-11,2026-02-18,304.97
ORD001781,Standard,2025-06-04,2025-06-07,181.85
ORD001782,Express,2024-06-14,2024-06-19,107.48
ORD001783,Standard,2025-12-12,2025-12-14,68.56
ORD001784,Standard,2025-05-29,2025-06-03,105.55
ORD001785,Standard,2026-08-17,2026-08-23,174.49
ORD001786,Express,2025-12-29,2025-12-31,362.73
ORD001787,Standard,2025-01-20,2025-01-22,191.57
ORD001788,Standard,2024-08-14,2024-08-19,77.08
ORD001789,Express,2024-04-20,2024-04-22,368.56
ORD001790,Standard,2026-07-06,2026-07-14,164.1
ORD001791,Same Day,2026-04-01,2026-04-09,245.5
ORD001792,Same Day,2024-11-10,2024-11-17,360.02
ORD001793,Standard,2025-10-16,2025-10-20,125.18
ORD001794,Standard,2024-10-30,2024-11-07,54.19
ORD001795,Express,2024-03-11,2024-03-18,220.54
ORD001796,Express,2025-11-10,2025-11-15,367.26
ORD001797,Standard,2025-01-20,2025-01-21,226.91
ORD001798,Express,2025-10-14,2025-10-16,158.61
ORD001799,Express,2024-12-26,2024-12-28,279.16
ORD001800,Standard,2026-02-11,2026-02-17,264.35
ORD001801,Same Day,2026-06-23,2026-06-30,407.02
ORD001802,Same Day,2025-01-27,2025-02-01,240.53
ORD001803,Same Day,2024-09-17,2024-09-22,422.94
ORD001804,Express,2025-10-10,2025-10-14,357.14
ORD001805,Express,2025-04-28,2025-05-06,329.66
ORD001806,Standard,2025-04-08,2025-04-09,233.67
ORD001807,Standard,2025-09-01,2025-09-03,133.78
ORD001808,Standard,2025-04-20,2025-04-28,220.99
ORD001809,Same Day,2025-11-01,2025-11-09,272.98
ORD001810,Express,2024-06-30,2024-07-03,130.4
ORD001811,Standard,2024-12-07,2024-12-08,262.25
ORD001812,Express,2024-07-23,2024-07-25,293.77
ORD001813,Express,2026-04-07,2026-04-14,285.54
ORD001814,Standard,2024-12-17,2024-12-20,146.28
ORD001815,Same Day,2025-12-21,2025-12-23,420.85
ORD001816,Express,2026-08-30,2026-08-31,247.36
ORD001817,Standard,2025-03-18,2025-03-21,209.09
ORD001818,Express,2025-07-11,2025-07-18,247.65
ORD001819,Standard,2025-12-20,2025-12-28,148.6
ORD001820,Same Day,2025-11-12,2025-11-19,334.66
ORD001821,Standard,2026-08-11,2026-08-12,169.49
ORD001822,Standard,2025-11-14,2025-11-20,203.11
ORD001823,Express,2024-09-27,2024-09-29,297.64
ORD001824,Express,2025-03-02,2025-03-08,165.73
ORD001825,Standard,2024-05-18,2024-05-25,141.84
ORD001826,Standard,2024-04-27,2024-05-04,144.29
ORD001827,Express,2026-06-23,2026-06-29,315.77
ORD001828,Express,2024-08-07,2024-08-09,200.07
ORD001829,Express,2024-06-27,2024-07-03,336.23
ORD001830,Express,2024-03-14,2024-03-19,122.12
ORD001831,Express,2026-02-20,2026-02-28,212.66
ORD001832,Express,2024-06-20,2024-06-21,292.58
ORD001833,Standard,2026-08-19,2026-08-25,221.45
ORD001834,Express,2024-02-16,2024-02-23,178.28
ORD001835,Express,2026-08-14,2026-08-16,132.96
ORD001836,Standard,2026-02-07,2026-02-11,145.06
ORD001837,Standard,2025-02-23,2025-03-01,235.17
ORD001838,Standard,2024-03-18,2024-03-25,126.87
ORD001839,Standard,2025-12-23,2025-12-28,110.19
ORD001840,Express,2024-10-15,2024-10-17,292.14
ORD001841,Standard,2026-05-09,2026-05-13,184.83
ORD001842,Standard,2025-04-28,2025-04-30,120.93
ORD001843,Standard,2025-08-28,2025-08-31,67.88
ORD001844,Same Day,2025-08-13,2025-08-20,194.64
ORD001845,Standard,2024-12-17,2024-12-23,130.96
ORD001846,Standard,2024-10-03,2024-10-11,145.25
ORD001847,Express,2026-08-09,2026-08-17,240.21
ORD001848,Standard,2024-11-10,2024-11-11,190.41
ORD001849,Standard,2024-09-28,2024-10-02,252.68
ORD001850,Express,2026-03-17,2026-03-23,299.3
ORD001851,Standard,2025-12-05,2025-12-06,98.28
ORD001852,Standard,2025-04-20,2025-04-27,211.1
ORD001853,Express,2024-10-27,2024-11-01,128.79
ORD001854,Standard,2024-07-09,2024-07-12,272.68
ORD001855,Standard,2026-08-15,2026-08-21,128.09
ORD001856,Same Day,2024-03-16,2024-03-20,446.89
ORD001857,Express,2025-02-07,2025-02-11,277.98
ORD001858,Standard,2025-05-24,2025-05-28,207.91
ORD001859,Express,2025-06-09,2025-06-13,270.84
ORD001860,Standard,2025-10-08,2025-10-11,169.43
ORD001861,Standard,2024-05-05,2024-05-07,292.38
ORD001862,Standard,2024-02-26,2024-03-04,128.74
ORD001863,Standard,2024-10-02,2024-10-03,126.49
ORD001864,Standard,2024-07-30,2024-08-02,137.07
ORD001865,Standard,2024-12-12,2024-12-16,44.78
ORD001866,Standard,2025-09-11,2025-09-13,160.65
ORD001867,Standard,2024-09-01,2024-09-05,64.85
ORD001868,Express,2024-06-25,2024-07-01,140.03
ORD001869,Standard,2024-04-04,2024-04-10,131.45
ORD001870,Express,2025-05-15,2025-05-22,309.02
ORD001871,Standard,2025-04-17,2025-04-19,72.29
ORD001872,Standard,2024-01-06,2024-01-11,117.86
ORD001873,Express,2026-05-21,2026-05-24,141.23
ORD001874,Standard,2025-02-23,2025-02-27,64.01
ORD001875,Standard,2025-09-22,2025-09-26,178.39
ORD001876,Standard,2025-11-21,2025-11-29,224.35
ORD001877,Standard,2024-01-24,2024-01-30,185.56
ORD001878,Same Day,2024-07-30,2024-08-07,265.2
ORD001879,Standard,2025-12-03,2025-12-11,169.69
ORD001880,Standard,2024-12-30,2025-01-01,235.79
ORD001881,Standard,2025-01-24,2025-01-29,219.56
ORD001882,Express,2025-10-25,2025-10-29,299.71
ORD001883,Standard,2024-12-20,2024-12-26,218.93
ORD001884,Same Day,2026-07-22,2026-07-27,395.79
ORD001885,Express,2025-01-13,2025-01-16,138.67
ORD001886,Standard,2025-10-24,2025-10-27,113.72
ORD001887,Express,2025-01-26,2025-01-30,185.72
ORD001888,Standard,2024-06-12,2024-06-15,259.85
ORD001889,Express,2025-06-22,2025-06-29,306.07
ORD001890,Standard,2024-10-14,2024-10-16,110.97
ORD001891,Standard,2024-08-26,2024-09-01,125.84
ORD001892,Standard,2026-06-14,2026-06-20,296.01
ORD001893,Standard,2024-06-22,2024-06-30,156.69
ORD001894,Express,2024-03-22,2024-03-28,161.07
ORD001895,Standard,2025-07-01,2025-07-05,267.29
ORD001896,Express,2024-07-03,2024-07-06,132.74
ORD001897,Standard,2024-12-01,2024-12-03,236.33
ORD001898,Express,2025-06-01,2025-06-05,162.9
ORD001899,Express,2026-05-17,2026-05-18,368.02
ORD001900,Standard,2026-03-13,2026-03-19,102.78
ORD001901,Express,2026-01-03,2026-01-04,120.17
ORD001902,Standard,2025-01-24,2025-01-26,118.36
ORD001903,Standard,2025-11-25,2025-11-29,282.89
ORD001904,Standard,2025-04-24,2025-04-29,149.2
ORD001905,Standard,2026-02-08,2026-02-14,48.63
ORD001906,Express,2025-06-01,2025-06-04,280.22
ORD001907,Express,2025-01-12,2025-01-19,265.59
ORD001908,Standard,2024-11-05,2024-11-12,145.74
ORD001909,Standard,2024-08-09,2024-08-17,37.99
ORD001910,Standard,2025-08-29,2025-09-01,69.54
ORD001911,Express,2024-01-18,2024-01-20,236.16
ORD001912,Standard,2025-12-31,2026-01-06,96.71
ORD001913,Standard,2024-02-23,2024-02-27,266.87
ORD001914,Standard,2024-10-31,2024-11-08,252.91
ORD001915,Standard,2025-11-01,2025-11-06,216.35
ORD001916,Standard,2025-07-20,2025-07-28,174.47
ORD001917,Same Day,2024-03-13,2024-03-21,432.84
ORD001918,Standard,2024-01-14,2024-01-17,200.48
ORD001919,Standard,2024-01-29,2024-02-06,245.57
ORD001920,Standard,2025-02-20,2025-02-25,67.18
ORD001921,Standard,2024-10-21,2024-10-22,190.32
ORD001922,Standard,2025-03-27,2025-03-29,161.09
ORD001923,Express,2025-07-18,2025-07-22,264.19
ORD001924,Standard,2026-04-26,2026-04-27,273.78
ORD001925,Same Day,2025-10-15,2025-10-23,415.32
ORD001926,Standard,2025-09-24,2025-09-28,70.31
ORD001927,Express,2024-01-16,2024-01-20,271.79
ORD001928,Standard,2026-04-27,2026-05-04,158.34
ORD001929,Standard,2024-08-04,2024-08-06,282.12
ORD001930,Standard,2026-01-15,2026-01-20,224.28
ORD001931,Express,2024-06-20,2024-06-26,124.08
ORD001932,Express,2024-12-18,2024-12-21,254.71
ORD001933,Standard,2025-07-27,2025-08-03,231.08
ORD001934,Express,2025-11-12,2025-11-20,250.35
ORD001935,Express,2025-08-28,2025-08-30,229.86
ORD001936,Standard,2024-09-11,2024-09-13,143.47
ORD001937,Standard,2026-08-23,2026-08-25,173.27
ORD001938,Standard,2024-02-24,2024-02-27,188.93
ORD001939,Express,2025-07-23,2025-07-28,136.56
ORD001940,Same Day,2025-04-21,2025-04-22,237.48
ORD001941,Same Day,2025-02-28,2025-03-01,411.18
ORD001942,Standard,2024-06-18,2024-06-19,284.11
ORD001943,Express,2026-08-07,2026-08-14,313.5
ORD001944,Standard,2025-05-02,2025-05-08,206.24
ORD001945,Express,2025-05-14,2025-05-18,155.32
ORD001946,Express,2025-03-17,2025-03-20,284.91
ORD001947,Same Day,2024-06-14,2024-06-15,412.59
ORD001948,Same Day,2024-03-26,2024-03-31,199.66
ORD001949,Express,2026-08-17,2026-08-19,149.71
ORD001950,Standard,2024-05-17,2024-05-22,283.41
ORD001951,Express,2026-04-27,2026-05-05,285.3
ORD001952,Express,2024-11-16,2024-11-21,357.63
ORD001953,Standard,2024-02-11,2024-02-19,147.39
ORD001954,Standard,2025-02-06,2025-02-07,214.77
ORD001955,Standard,2025-06-23,2025-06-25,260.85
ORD001956,Same Day,2025-09-14,2025-09-20,436.75
ORD001957,Express,2025-05-26,2025-05-29,313.46
ORD001958,Same Day,2025-11-13,2025-11-20,273.14
ORD001959,Standard,2025-06-08,2025-06-16,196.13
ORD001960,Express,2026-04-07,2026-04-11,293.63
ORD001961,Express,2024-08-06,2024-08-12,158.98
ORD001962,Standard,2024-03-02,2024-03-06,249.68
ORD001963,Express,2026-01-11,2026-01-17,204.15
ORD001964,Standard,2024-09-04,2024-09-08,263.17
ORD001965,Standard,2026-08-24,2026-08-31,59.3
ORD001966,Express,2026-07-07,2026-07-09,291.27
ORD001967,Standard,2024-12-20,2024-12-21,147.66
ORD001968,Express,2025-02-04,2025-02-12,175.88
ORD001969,Standard,2026-03-14,2026-03-16,150.48
ORD001970,Express,2025-12-27,2025-12-31,202.11
ORD001971,Standard,2026-06-09,2026-06-11,165.12
ORD001972,Standard,2025-03-02,2025-03-05,224.03
ORD001973,Standard,2026-06-27,2026-06-29,121.2
ORD001974,Standard,2026-07-20,2026-07-24,48.79
ORD001975,Standard,2025-10-10,2025-10-11,64.53
ORD001976,Express,2024-01-06,2024-01-08,118.44
ORD001977,Standard,2024-08-05,2024-08-08,110.45
ORD001978,Standard,2025-06-04,2025-06-11,238.32
ORD001979,Express,2025-09-22,2025-09-24,355.45
ORD001980,Standard,2025-04-11,2025-04-16,95.65
ORD001981,Express,2024-10-21,2024-10-25,178.18
ORD001982,Standard,2024-03-07,2024-03-12,279.83
ORD001983,Standard,2026-06-27,2026-07-03,134.18
ORD001984,Standard,2025-04-06,2025-04-12,219.13
ORD001985,Standard,2024-08-24,2024-08-29,93.48
ORD001986,Express,2024-02-12,2024-02-13,132.12
ORD001987,Standard,2025-03-19,2025-03-24,279.87
ORD001988,Standard,2026-04-16,2026-04-17,291.28
ORD001989,Express,2026-01-21,2026-01-28,211.03
ORD001990,Standard,2025-08-19,2025-08-24,155.38
ORD001991,Standard,2026-05-27,2026-05-28,155.18
ORD001992,Express,2024-07-02,2024-07-05,220.28
ORD001993,Express,2024-12-04,2024-12-10,352.08
ORD001994,Standard,2026-02-07,2026-02-08,265.58
ORD001995,Standard,2024-06-15,2024-06-16,233.65
ORD001996,Standard,2026-08-15,2026-08-19,175.66
ORD001997,Standard,2024-03-13,2024-03-17,95.22
ORD001998,Standard,2024-01-07,2024-01-12,101.42
ORD001999,Standard,2024-10-04,2024-10-06,232.13
ORD002000,Standard,2026-02-24,2026-02-26,179.56
ORD002001,Standard,2024-10-14,2024-10-20,238.84
ORD002002,Express,2026-04-06,2026-04-09,326.16
ORD002003,Express,2026-07-26,2026-08-03,312.51
ORD002004,Standard,2025-06-19,2025-06-27,93.08
ORD002005,Standard,2024-12-27,2024-12-28,198.08
ORD002006,Standard,2024-04-17,2024-04-23,291.35
ORD002007,Same Day,2025-09-30,2025-10-04,249.41
ORD002008,Standard,2026-02-04,2026-02-08,121.51
ORD002009,Express,2025-07-27,2025-08-02,255.65
ORD002010,Standard,2024-02-15,2024-02-21,52.73
ORD002011,Standard,2025-11-12,2025-11-20,87.71
ORD002012,Standard,2024-11-20,2024-11-28,50.87
ORD002013,Same Day,2025-07-31,2025-08-02,345
ORD002014,Standard,2025-07-19,2025-07-23,203.42
ORD002015,Standard,2025-10-17,2025-10-25,242.85
ORD002016,Same Day,2024-02-11,2024-02-12,427.84
ORD002017,Standard,2024-05-22,2024-05-30,188.59
ORD002018,Standard,2026-05-21,2026-05-24,164.32
ORD002019,Standard,2025-05-26,2025-06-01,132.38
ORD002020,Standard,2024-10-19,2024-10-22,54.64
ORD002021,Express,2025-06-24,2025-06-26,252.04
ORD002022,Standard,2024-12-09,2024-12-11,218.12
ORD002023,Standard,2026-04-01,2026-04-03,279.86
ORD002024,Standard,2025-07-18,2025-07-25,185.14
ORD002025,Same Day,2026-08-17,2026-08-21,378.39
ORD002026,Standard,2025-11-06,2025-11-09,272.8
ORD002027,Standard,2024-11-17,2024-11-23,53.95
ORD002028,Same Day,2024-05-21,2024-05-28,305.5
ORD002029,Express,2026-07-04,2026-07-08,267.93
ORD002030,Standard,2024-04-22,2024-04-23,208.13
ORD002031,Standard,2024-09-11,2024-09-19,97.21
ORD002032,Same Day,2025-12-19,2025-12-26,214.59
ORD002033,Standard,2025-12-29,2026-01-02,124.89
ORD002034,Standard,2025-06-07,2025-06-10,113.99
ORD002035,Standard,2024-10-09,2024-10-13,132.11
ORD002036,Express,2025-07-17,2025-07-23,230.46
ORD002037,Standard,2024-07-17,2024-07-23,156.3
ORD002038,Standard,2025-02-28,2025-03-02,64.2
ORD002039,Standard,2024-05-08,2024-05-15,132.91
ORD002040,Standard,2024-04-30,2024-05-07,244.54
ORD002041,Standard,2025-08-14,2025-08-19,77.33
ORD002042,Standard,2024-09-13,2024-09-14,297.92
ORD002043,Standard,2024-02-20,2024-02-24,72.31
ORD002044,Express,2024-04-28,2024-05-06,190.61
ORD002045,Standard,2025-12-15,2025-12-20,210.25
ORD002046,Express,2024-06-02,2024-06-05,112.15
ORD002047,Express,2025-11-08,2025-11-10,275.64
ORD002048,Standard,2025-10-15,2025-10-18,156.12
ORD002049,Standard,2026-05-29,2026-06-03,172.71
ORD002050,Standard,2024-09-17,2024-09-18,60.26
ORD002051,Standard,2026-05-06,2026-05-08,298.94
ORD002052,Standard,2024-04-24,2024-05-01,148.53
ORD002053,Standard,2024-01-16,2024-01-19,41.87
ORD002054,Express,2024-12-24,2024-12-25,282.81
ORD002055,Standard,2024-10-11,2024-10-12,183.04
ORD002056,Standard,2025-03-26,2025-03-29,52.89
ORD002057,Express,2024-08-15,2024-08-16,242.8
ORD002058,Standard,2026-01-11,2026-01-16,146.27
ORD002059,Standard,2025-11-08,2025-11-13,93.45
ORD002060,Standard,2025-08-05,2025-08-09,295.26
ORD002061,Express,2026-02-15,2026-02-19,239.36
ORD002062,Same Day,2026-08-04,2026-08-07,394.19
ORD002063,Express,2024-01-23,2024-01-29,168.03
ORD002064,Standard,2024-12-17,2024-12-22,54.06
ORD002065,Express,2026-01-10,2026-01-15,170.82
ORD002066,Standard,2025-10-06,2025-10-09,67.71
ORD002067,Express,2025-01-01,2025-01-05,146.37
ORD002068,Express,2024-12-01,2024-12-04,368.79
ORD002069,Standard,2025-07-01,2025-07-03,43.08
ORD002070,Express,2025-12-09,2025-12-17,230.59
ORD002071,Standard,2026-06-08,2026-06-12,211.12
ORD002072,Standard,2024-03-17,2024-03-25,77.52
ORD002073,Express,2024-05-20,2024-05-24,209.94
ORD002074,Same Day,2024-09-20,2024-09-24,331.9
ORD002075,Standard,2025-10-23,2025-10-25,275.99
ORD002076,Express,2025-09-20,2025-09-24,236.39
ORD002077,Same Day,2026-02-04,2026-02-08,243.09
ORD002078,Standard,2025-11-05,2025-11-07,138.91
ORD002079,Express,2026-03-26,2026-03-30,357.05
ORD002080,Express,2024-08-23,2024-08-30,293.66
ORD002081,Standard,2025-01-03,2025-01-07,54.1
ORD002082,Standard,2025-10-06,2025-10-11,37.99
ORD002083,Standard,2024-06-10,2024-06-14,272.41
ORD002084,Standard,2024-08-04,2024-08-12,112.08
ORD002085,Express,2024-08-20,2024-08-23,244.37
ORD002086,Standard,2025-01-11,2025-01-12,218.6
ORD002087,Express,2026-05-05,2026-05-08,207.26
ORD002088,Standard,2025-07-02,2025-07-08,246.9
ORD002089,Same Day,2026-02-23,2026-02-26,282.9
ORD002090,Express,2024-08-25,2024-09-02,179.72
ORD002091,Express,2025-11-27,2025-12-01,316.65
ORD002092,Standard,2026-07-30,2026-08-04,114.37
ORD002093,Express,2025-09-02,2025-09-08,278.75
ORD002094,Standard,2024-06-28,2024-07-02,203.78
ORD002095,Same Day,2026-01-23,2026-01-30,292.1
ORD002096,Standard,2025-04-23,2025-05-01,255.47
ORD002097,Standard,2026-07-13,2026-07-19,259.31
ORD002098,Express,2024-04-28,2024-05-03,314.35
ORD002099,Standard,2026-01-27,2026-02-03,288.76
ORD002100,Express,2026-03-31,2026-04-04,307.98
ORD002101,Express,2025-07-12,2025-07-15,166.45
ORD002102,Express,2025-07-06,2025-07-13,136.72
ORD002103,Same Day,2024-07-04,2024-07-12,316.72
ORD002104,Standard,2026-04-05,2026-04-11,277.48
ORD002105,Standard,2025-03-29,2025-03-31,58.02
ORD002106,Express,2026-02-18,2026-02-26,282.16
ORD002107,Express,2024-12-13,2024-12-20,232.55
ORD002108,Standard,2025-11-14,2025-11-20,243.72
ORD002109,Standard,2024-06-20,2024-06-23,213.97
ORD002110,Standard,2026-04-05,2026-04-09,118.98
ORD002111,Standard,2024-03-01,2024-03-03,114.44
ORD002112,Standard,2025-11-22,2025-11-23,136.98
ORD002113,Standard,2024-10-27,2024-10-31,155.52
ORD002114,Standard,2025-11-16,2025-11-22,125.7
ORD002115,Express,2026-02-28,2026-03-05,107.57
ORD002116,Standard,2025-09-29,2025-10-01,79.51
ORD002117,Express,2025-04-25,2025-05-02,290.89
ORD002118,Standard,2026-06-27,2026-07-01,171.98
ORD002119,Express,2026-01-14,2026-01-19,221.05
ORD002120,Standard,2024-05-07,2024-05-11,205.98
ORD002121,Standard,2024-11-27,2024-11-29,78.65
ORD002122,Standard,2026-03-15,2026-03-16,197.78
ORD002123,Same Day,2025-10-03,2025-10-06,185.25
ORD002124,Standard,2026-05-29,2026-06-05,167.13
ORD002125,Express,2026-03-02,2026-03-05,313.68
ORD002126,Standard,2024-02-20,2024-02-22,280.8
ORD002127,Standard,2026-07-01,2026-07-02,175.42
ORD002128,Express,2026-01-23,2026-01-26,334.22
ORD002129,Express,2025-05-02,2025-05-09,341.67
ORD002130,Standard,2026-01-07,2026-01-10,265.27
ORD002131,Standard,2024-06-09,2024-06-16,199.41
ORD002132,Standard,2026-01-16,2026-01-18,239.24
ORD002133,Express,2024-11-12,2024-11-16,245.15
ORD002134,Express,2026-02-14,2026-02-20,126.92
ORD002135,Standard,2024-08-10,2024-08-13,157.67
ORD002136,Standard,2026-06-15,2026-06-22,269.96
ORD002137,Standard,2025-02-06,2025-02-07,228.62
ORD002138,Standard,2026-06-07,2026-06-09,283.38
ORD002139,Standard,2025-01-15,2025-01-22,233.44
ORD002140,Standard,2026-06-07,2026-06-09,207.2
ORD002141,Express,2026-03-24,2026-03-29,137.77
ORD002142,Standard,2025-06-29,2025-07-07,239.53
ORD002143,Standard,2024-04-23,2024-04-26,227.47
ORD002144,Standard,2026-05-01,2026-05-08,223.18
ORD002145,Same Day,2026-05-04,2026-05-06,416.86
ORD002146,Express,2025-10-17,2025-10-19,268.84
ORD002147,Express,2024-08-11,2024-08-18,291.3
ORD002148,Express,2025-06-23,2025-06-26,299.87
ORD002149,Standard,2026-01-17,2026-01-22,226.17
ORD002150,Standard,2025-12-30,2026-01-01,239.01
ORD002151,Standard,2025-07-12,2025-07-19,99.15
ORD002152,Express,2025-10-09,2025-10-12,279.96
ORD002153,Express,2024-08-21,2024-08-28,169.77
ORD002154,Express,2024-03-28,2024-04-04,141.86
ORD002155,Express,2024-04-10,2024-04-11,335.15
ORD002156,Standard,2026-01-08,2026-01-10,81.22
